,Country,City,Customer Name,Order ID,Postal Code,Region,Row ID,State,Top N Customer Label,Order Date,Product ID_x,Ship Date,Ship Mode,Discount,Profit,Profit Ratio,Quantity,Sales,Product Name,Segment,Sub-Category,month,Total Sales,Discount Amount
442,United States,Fayetteville,Thomas Brumley,CA-2012-160059,72701.0,South,962,Arkansas,Other,2014-11-27,OFF-BI-10000145,2014-01-12 00:00:00,Standard Class,0.0,3.0576,0.49,2.0,6.24,Zipper Ring Binder Pockets,Home Office,Binders,11,6.24,0.0
443,United States,San Francisco,Cynthia Voltz,CA-2013-120859,94110.0,West,963,California,Other,2015-02-09,OFF-EN-10001335,2015-05-09 00:00:00,First Class,0.0,10.94,0.5,2.0,21.88,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Corporate,Envelopes,2,21.88,0.0
444,United States,New York City,Bryan Spruell,CA-2014-135279,10011.0,East,965,New York,Other,2016-09-04,OFF-LA-10004055,2016-11-04 00:00:00,First Class,0.0,4.8118,0.49,2.0,9.82,Color-Coded Legal Exhibit Labels,Home Office,Labels,9,9.82,0.0
445,United States,New York City,Bryan Spruell,CA-2014-135279,10011.0,East,966,New York,Other,2016-09-04,OFF-AR-10004344,2016-11-04 00:00:00,First Class,0.0,9.7119,0.27,3.0,35.97,Bulldog Vacuum Base Pencil Sharpener,Home Office,Art,9,35.97,0.0
446,United States,New York City,Bryan Spruell,CA-2014-135279,10011.0,East,967,New York,Other,2016-09-04,OFF-PA-10004621,2016-11-04 00:00:00,First Class,0.0,6.2208,0.48,2.0,12.96,Xerox 212,Home Office,Paper,9,12.96,0.0
447,United States,New York City,Bryan Spruell,CA-2014-135279,10011.0,East,968,New York,Other,2016-09-04,OFF-PA-10001281,2016-11-04 00:00:00,First Class,0.0,91.968,0.48,4.0,191.6,Computer Printout Paper with Letter-Trim Fine Perforations,Home Office,Paper,9,191.6,0.0
448,United States,New York City,Bryan Spruell,CA-2014-135279,10011.0,East,969,New York,Other,2016-09-04,OFF-LA-10001613,2016-11-04 00:00:00,First Class,0.0,4.2336,0.49,3.0,8.64,Avery File Folder Labels,Home Office,Labels,9,8.64,0.0
449,United States,New York City,Bryan Spruell,CA-2014-135279,10011.0,East,970,New York,Other,2016-09-04,OFF-ST-10001097,2016-11-04 00:00:00,First Class,0.0,0.0,0.0,3.0,501.81,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Home Office,Storage,9,501.81,0.0
450,United States,New York City,Phillina Ober,US-2014-103247,10011.0,East,975,New York,Other,2016-05-10,TEC-PH-10003555,2016-08-10 00:00:00,Second Class,0.0,3.2186,0.02,7.0,160.93,Motorola HK250 Universal Bluetooth Headset,Home Office,Phones,5,160.93,0.0
451,United States,Columbus,Ken Brennan,CA-2012-157035,47201.0,Central,980,Indiana,Other,2014-09-12,OFF-PA-10004156,2014-12-12 00:00:00,First Class,0.0,16.6698,0.49,3.0,34.02,Xerox 188,Corporate,Paper,9,34.02,0.0
452,United States,Auburn,John Grady,CA-2014-167899,13021.0,East,989,New York,Other,2016-05-21,FUR-FU-10004071,5/26/2016,Standard Class,0.0,72.807,0.14,5.0,520.05,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,Corporate,Furnishings,5,520.05,0.0
453,United States,Auburn,John Grady,CA-2014-167899,13021.0,East,990,New York,Other,2016-05-21,OFF-AR-10001988,5/26/2016,Standard Class,0.0,5.2113,0.29,3.0,17.97,Bulldog Table or Wall-Mount Pencil Sharpener,Corporate,Art,5,17.97,0.0
454,United States,San Jose,Roland Fjeld,CA-2013-105585,95123.0,West,993,California,Other,2015-08-27,OFF-FA-10002983,8/28/2015,First Class,0.0,4.9104,0.48,3.0,10.23,Advantus SlideClip Paper Clips,Consumer,Fasteners,8,10.23,0.0
455,United States,San Jose,Roland Fjeld,CA-2013-105585,95123.0,West,994,California,Other,2015-08-27,OFF-PA-10003625,8/28/2015,First Class,0.0,69.705,0.45,5.0,154.9,Xerox 1979,Consumer,Paper,8,154.9,0.0
456,United States,Virginia Beach,Mitch Willingham,CA-2011-117639,23464.0,South,995,Virginia,Other,2013-05-21,OFF-BI-10003925,5/25/2013,Standard Class,0.0,1276.4871,0.47,7.0,2715.93,Fellowes PB300 Plastic Comb Binding Machine,Corporate,Binders,5,2715.93,0.0
457,United States,Virginia Beach,Mitch Willingham,CA-2011-117639,23464.0,South,996,Virginia,Other,2013-05-21,TEC-PH-10001530,5/25/2013,Standard Class,0.0,173.0316,0.28,3.0,617.97,Plantronics Voyager Pro Legend,Corporate,Phones,5,617.97,0.0
458,United States,Henderson,Rob Dowd,CA-2012-162537,42420.0,South,997,Kentucky,Other,2014-10-28,OFF-EN-10003862,2014-03-11 00:00:00,Standard Class,0.0,4.9082,0.46,1.0,10.67,Laser & Ink Jet Business Envelopes,Consumer,Envelopes,10,10.67,0.0
459,United States,Henderson,Rob Dowd,CA-2012-162537,42420.0,South,998,Kentucky,Other,2014-10-28,OFF-ST-10004258,2014-03-11 00:00:00,Standard Class,0.0,9.8901,0.27,3.0,36.63,Portable Personal File Box,Consumer,Storage,10,36.63,0.0
460,United States,Henderson,Rob Dowd,CA-2012-162537,42420.0,South,999,Kentucky,Other,2014-10-28,FUR-FU-10002885,2014-03-11 00:00:00,Standard Class,0.0,9.158,0.38,5.0,24.1,Magna Visual Magnetic Picture Hangers,Consumer,Furnishings,10,24.1,0.0
461,United States,Henderson,Rob Dowd,CA-2012-162537,42420.0,South,1000,Kentucky,Other,2014-10-28,FUR-FU-10001918,2014-03-11 00:00:00,Standard Class,0.0,12.9129,0.39,7.0,33.11,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Consumer,Furnishings,10,33.11,0.0
462,United States,Vancouver,Frank Merwin,CA-2013-155488,98661.0,West,1001,Washington,Other,2015-11-14,OFF-AR-10002956,11/18/2015,Standard Class,0.0,11.4452,0.26,2.0,44.02,Boston 16801 Nautilus Battery Pencil Sharpener,Home Office,Art,11,44.02,0.0
463,United States,New York City,Rick Hansen,CA-2012-124891,10024.0,East,1002,New York,Other,2014-07-31,TEC-AC-10003033,7/31/2014,Same Day,0.0,762.1845,0.33,7.0,2309.65,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Consumer,Accessories,7,2309.65,0.0
464,United States,New York City,Rick Hansen,CA-2012-124891,10024.0,East,1004,New York,Other,2014-07-31,OFF-PA-10004621,7/31/2014,Same Day,0.0,9.3312,0.48,3.0,19.44,Xerox 212,Consumer,Paper,7,19.44,0.0
465,United States,Murrieta,Ryan Akin,CA-2012-126445,92563.0,West,1005,California,Other,2014-08-27,OFF-ST-10000046,8/31/2014,Standard Class,0.0,92.0835,0.19,3.0,484.65,Fellowes Super Stor/Drawer Files,Consumer,Storage,8,484.65,0.0
466,United States,Burlington,Patrick O'Brill,US-2014-106705,52601.0,Central,1009,Iowa,Other,2016-12-26,OFF-PA-10001509,2017-01-01 00:00:00,Standard Class,0.0,20.585,0.46,5.0,44.75,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Consumer,Paper,12,44.75,0.0
467,United States,San Diego,Vivek Gonzalez,CA-2011-158540,92037.0,West,1011,California,Other,2013-11-24,FUR-FU-10001602,11/26/2013,First Class,0.0,27.3096,0.18,4.0,151.72,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Consumer,Furnishings,11,151.72,0.0
468,United States,Olympia,Philip Fox,CA-2014-118437,98502.0,West,1012,Washington,Other,2016-06-17,FUR-FU-10004848,6/21/2016,Second Class,0.0,46.575,0.3,3.0,155.25,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Consumer,Furnishings,6,155.25,0.0
469,United States,Olympia,Philip Fox,CA-2014-118437,98502.0,West,1013,Washington,Other,2016-06-17,OFF-ST-10003722,6/21/2016,Second Class,0.0,4.0687,0.29,1.0,14.03,Project Tote Personal File,Consumer,Storage,6,14.03,0.0
470,United States,Seattle,John Stevenson,US-2012-126214,98103.0,West,1014,Washington,Other,2014-12-21,FUR-TA-10003748,12/24/2014,Second Class,0.0,356.0414,0.22,13.0,1618.37,Bevis 36 x 72 Conference Tables,Consumer,Tables,12,1618.37,0.0
471,United States,Seattle,John Stevenson,US-2012-126214,98103.0,West,1015,Washington,Other,2014-12-21,TEC-AC-10003198,12/24/2014,Second Class,0.0,36.852,0.37,1.0,99.6,Enermax Acrylux Wireless Keyboard,Consumer,Accessories,12,99.6,0.0
472,United States,Los Angeles,Meg O'Connel,CA-2012-133025,90036.0,West,1016,California,Other,2014-09-17,OFF-PA-10004100,9/19/2014,Second Class,0.0,15.552,0.48,5.0,32.4,Xerox 216,Home Office,Paper,9,32.4,0.0
473,United States,New York City,Kalyca Meade,CA-2012-108665,10011.0,East,1017,New York,Other,2014-06-07,FUR-FU-10002191,2014-10-07 00:00:00,Standard Class,0.0,6.7008,0.48,2.0,13.96,G.E. Halogen Desk Lamp Bulbs,Corporate,Furnishings,6,13.96,0.0
474,United States,New York City,Kalyca Meade,CA-2012-108665,10011.0,East,1018,New York,Other,2014-06-07,FUR-FU-10000965,2014-10-07 00:00:00,Standard Class,0.0,63.8862,0.41,3.0,155.82,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Corporate,Furnishings,6,155.82,0.0
475,United States,New York City,Kalyca Meade,CA-2012-108665,10011.0,East,1019,New York,Other,2014-06-07,TEC-PH-10004188,2014-10-07 00:00:00,Standard Class,0.0,2.499,0.02,5.0,124.95,OtterBox Commuter Series Case - Samsung Galaxy S4,Corporate,Phones,6,124.95,0.0
476,United States,New York City,Kalyca Meade,CA-2012-108665,10011.0,East,1020,New York,Other,2014-06-07,OFF-ST-10001526,2014-10-07 00:00:00,Standard Class,0.0,156.429,0.26,5.0,601.65,Iceberg Mobile Mega Data/Printer Cart,Corporate,Storage,6,601.65,0.0
477,United States,Washington,Greg Tran,CA-2012-124450,20016.0,East,1021,District of Columbia,Top 20 Customers,2014-04-27,OFF-AR-10001166,2014-03-05 00:00:00,Standard Class,0.0,8.8686,0.39,3.0,22.74,Staples in misc. colors,Consumer,Art,4,22.74,0.0
478,United States,Washington,Greg Tran,CA-2012-124450,20016.0,East,1022,District of Columbia,Top 20 Customers,2014-04-27,FUR-CH-10000309,2014-03-05 00:00:00,Standard Class,0.0,316.8825,0.25,3.0,1267.53,Global Comet Stacking Arm Chair,Consumer,Chairs,4,1267.53,0.0
479,United States,Washington,Greg Tran,CA-2012-124450,20016.0,East,1023,District of Columbia,Top 20 Customers,2014-04-27,TEC-MA-10004212,2014-03-05 00:00:00,Standard Class,0.0,648.5624,0.47,8.0,1379.92,Cisco SPA525G2 5-Line IP Phone,Consumer,Machines,4,1379.92,0.0
480,United States,Hackensack,Laura Armstrong,CA-2011-163552,7601.0,East,1029,New Jersey,Other,2013-11-07,OFF-PA-10000474,7/15/2013,Standard Class,0.0,83.284,0.47,5.0,177.2,Easy-staple paper,Corporate,Paper,11,177.2,0.0
481,United States,Hackensack,Laura Armstrong,CA-2011-163552,7601.0,East,1030,New Jersey,Other,2013-11-07,TEC-PH-10003885,7/15/2013,Standard Class,0.0,57.4113,0.29,3.0,197.97,Cisco SPA508G,Corporate,Phones,11,197.97,0.0
482,United States,Hackensack,Laura Armstrong,CA-2011-163552,7601.0,East,1031,New Jersey,Other,2013-11-07,FUR-CH-10003379,7/15/2013,Standard Class,0.0,213.735,0.25,3.0,854.94,Global Commerce Series High-Back Swivel/Tilt Chairs,Corporate,Chairs,11,854.94,0.0
483,United States,Hackensack,Laura Armstrong,CA-2011-163552,7601.0,East,1032,New Jersey,Other,2013-11-07,FUR-FU-10000629,7/15/2013,Standard Class,0.0,52.1262,0.42,9.0,124.11,9-3/4 Diameter Round Wall Clock,Corporate,Furnishings,11,124.11,0.0
484,United States,Hackensack,Laura Armstrong,CA-2011-163552,7601.0,East,1033,New Jersey,Other,2013-11-07,OFF-LA-10001175,7/15/2013,Standard Class,0.0,7.056,0.49,5.0,14.4,Avery 514,Corporate,Labels,11,14.4,0.0
485,United States,Jefferson City,Ed Ludwig,CA-2013-113061,65109.0,Central,1037,Missouri,Other,2015-04-23,FUR-FU-10003975,4/27/2015,Standard Class,0.0,8.662,0.1,2.0,86.62,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Home Office,Furnishings,4,86.62,0.0
486,United States,Saint Peters,Robert Dilbeck,CA-2013-127670,63376.0,Central,1041,Missouri,Other,2015-03-21,FUR-TA-10001095,3/25/2015,Standard Class,0.0,146.4036,0.21,4.0,697.16,Chromcraft Round Conference Tables,Home Office,Tables,3,697.16,0.0
487,United States,New York City,Mary O'Rourke,CA-2013-102981,10035.0,East,1042,New York,Other,2015-07-09,TEC-AC-10004761,2015-10-09 00:00:00,Second Class,0.0,11.151,0.35,2.0,31.86,Maxell 4.7GB DVD+RW 3/Pack,Consumer,Accessories,7,31.86,0.0
488,United States,San Francisco,Lena Creighton,CA-2011-139192,94109.0,West,1050,California,Other,2013-05-27,TEC-AC-10001606,2013-01-06 00:00:00,Second Class,0.0,37.9962,0.38,1.0,99.99,Logitech Wireless Performance Mouse MX for PC and Mac,Consumer,Accessories,5,99.99,0.0
489,United States,New York City,Nicole Fjeld,CA-2012-110667,10009.0,East,1054,New York,Other,2014-04-04,OFF-AR-10000716,2014-08-04 00:00:00,Standard Class,0.0,4.3524,0.39,2.0,11.16,DIXON Ticonderoga Erasable Checking Pencils,Home Office,Art,4,11.16,0.0
490,United States,New York City,Nicole Fjeld,CA-2012-110667,10009.0,East,1055,New York,Other,2014-04-04,FUR-FU-10004622,2014-08-04 00:00:00,Standard Class,0.0,22.764,0.21,2.0,108.4,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,Home Office,Furnishings,4,108.4,0.0
491,United States,Los Angeles,Skye Norling,CA-2012-144652,90008.0,West,1071,California,Other,2014-11-20,OFF-AR-10003732,11/26/2014,Standard Class,0.0,5.0596,0.26,7.0,19.46,Newell 333,Home Office,Art,11,19.46,0.0
492,United States,Columbus,Chad Cunningham,CA-2013-161781,47201.0,Central,1077,Indiana,Other,2015-09-30,OFF-AR-10000255,2015-01-10 00:00:00,First Class,0.0,10.6288,0.26,7.0,40.88,Newell 328,Home Office,Art,9,40.88,0.0
493,United States,Seattle,Don Weiss,CA-2014-132521,98105.0,West,1078,Washington,Other,2016-09-23,OFF-AP-10002191,9/25/2016,Second Class,0.0,33.5888,0.28,2.0,119.96,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Consumer,Appliances,9,119.96,0.0
494,United States,Seattle,Don Weiss,CA-2014-132521,98105.0,West,1079,Washington,Other,2016-09-23,OFF-ST-10001325,9/25/2016,Second Class,0.0,8.4888,0.27,3.0,31.44,Sterilite Officeware Hinged File Box,Consumer,Storage,9,31.44,0.0
495,United States,Detroit,Bill Tyler,CA-2012-110016,48227.0,Central,1081,Michigan,Other,2014-11-29,OFF-PA-10000349,2014-04-12 00:00:00,Standard Class,0.0,9.3624,0.47,4.0,19.92,Easy-staple paper,Corporate,Paper,11,19.92,0.0
496,United States,Detroit,Bill Tyler,CA-2012-110016,48227.0,Central,1082,Michigan,Other,2014-11-29,FUR-CH-10002880,2014-04-12 00:00:00,Standard Class,0.0,121.7601,0.11,9.0,1106.91,"Global High-Back Leather Tilter, Burgundy",Corporate,Chairs,11,1106.91,0.0
497,United States,Yonkers,Karen Daniels,US-2013-143819,10701.0,East,1084,New York,Other,2015-02-03,OFF-PA-10003127,2015-06-03 00:00:00,Standard Class,0.0,12.1348,0.46,1.0,26.38,Easy-staple paper,Consumer,Paper,2,26.38,0.0
498,United States,Yonkers,Karen Daniels,US-2013-143819,10701.0,East,1085,New York,Other,2015-02-03,OFF-ST-10003208,2015-06-03 00:00:00,Standard Class,0.0,105.2468,0.29,2.0,362.92,Adjustable Depth Letter/Legal Cart,Consumer,Storage,2,362.92,0.0
499,United States,Yonkers,Karen Daniels,US-2013-143819,10701.0,East,1086,New York,Other,2015-02-03,TEC-MA-10003979,2015-06-03 00:00:00,Standard Class,0.0,2400.9657,0.49,7.0,4899.93,Ativa V4110MDD Micro-Cut Shredder,Consumer,Machines,2,4899.93,0.0
500,United States,Des Moines,Lena Cacioppo,CA-2013-167584,50315.0,Central,1087,Iowa,Other,2015-08-13,OFF-PA-10000029,8/13/2015,Same Day,0.0,3.1104,0.48,1.0,6.48,Xerox 224,Consumer,Paper,8,6.48,0.0
501,United States,Oakland,Craig Yedwab,CA-2013-166163,94601.0,West,1089,California,Other,2015-08-16,OFF-LA-10000452,8/21/2015,Second Class,0.0,1.512,0.48,1.0,3.15,Avery 488,Corporate,Labels,8,3.15,0.0
502,United States,San Diego,Naresj Patel,CA-2012-143490,92105.0,West,1092,California,Other,2014-06-12,OFF-AR-10002952,12/13/2014,Standard Class,0.0,33.642,0.28,9.0,120.15,Stanley Contemporary Battery Pencil Sharpeners,Consumer,Art,6,120.15,0.0
503,United States,Clinton,Brad Thomas,CA-2012-165085,20735.0,East,1094,Maryland,Other,2014-12-27,OFF-PA-10000605,12/31/2014,Standard Class,0.0,14.161,0.49,5.0,28.9,Xerox 1950,Home Office,Paper,12,28.9,0.0
504,United States,Clinton,Brad Thomas,CA-2012-165085,20735.0,East,1095,Maryland,Other,2014-12-27,OFF-AP-10002518,12/31/2014,Standard Class,0.0,103.2284,0.29,2.0,355.96,Kensington 7 Outlet MasterPiece Power Center,Home Office,Appliances,12,355.96,0.0
505,United States,San Francisco,Paul Van Hugh,CA-2013-107216,94122.0,West,1099,California,Other,2015-06-15,OFF-AR-10001545,6/18/2015,First Class,0.0,2.0416,0.29,4.0,7.04,Newell 326,Home Office,Art,6,7.04,0.0
506,United States,San Francisco,Paul Van Hugh,CA-2013-107216,94122.0,West,1100,California,Other,2015-06-15,FUR-FU-10000206,6/18/2015,First Class,0.0,4.1031,0.47,3.0,8.73,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Home Office,Furnishings,6,8.73,0.0
507,United States,San Francisco,Paul Van Hugh,CA-2013-107216,94122.0,West,1101,California,Other,2015-06-15,TEC-AC-10001013,6/18/2015,First Class,0.0,9.6657,0.33,1.0,29.29,Logitech ClearChat Comfort/USB Headset H390,Home Office,Accessories,6,29.29,0.0
508,United States,San Francisco,Paul Van Hugh,CA-2013-107216,94122.0,West,1102,California,Other,2015-06-15,OFF-AR-10002255,6/18/2015,First Class,0.0,2.5056,0.29,3.0,8.64,Newell 346,Home Office,Art,6,8.64,0.0
509,United States,Riverside,Neoma Murray,CA-2013-112340,92503.0,West,1105,California,Other,2015-10-22,OFF-PA-10001892,10/28/2015,Standard Class,0.0,11.2308,0.49,3.0,22.92,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Consumer,Paper,10,22.92,0.0
510,United States,Encinitas,Russell Applegate,CA-2014-140585,92024.0,West,1116,California,Other,2016-12-18,TEC-AC-10003610,12/23/2016,Second Class,0.0,57.5904,0.48,2.0,119.98,Logitech Illuminated - Keyboard,Consumer,Accessories,12,119.98,0.0
511,United States,San Francisco,Dionis Lloyd,CA-2013-144855,94110.0,West,1117,California,Other,2015-07-23,OFF-LA-10003766,7/25/2015,Second Class,0.0,3.024,0.48,2.0,6.3,Self-Adhesive Removable Labels,Corporate,Labels,7,6.3,0.0
512,United States,Roswell,Christine Sundaresam,CA-2012-142755,30076.0,South,1118,Georgia,Other,2014-04-09,OFF-PA-10001970,2014-08-09 00:00:00,Standard Class,0.0,137.151,0.49,5.0,279.9,Xerox 1908,Consumer,Paper,4,279.9,0.0
513,United States,Roswell,Christine Sundaresam,CA-2012-142755,30076.0,South,1119,Georgia,Other,2014-04-09,TEC-AC-10002049,2014-08-09 00:00:00,Standard Class,0.0,111.591,0.18,5.0,619.95,Logitech G19 Programmable Gaming Keyboard,Consumer,Accessories,4,619.95,0.0
514,United States,Roswell,Christine Sundaresam,CA-2012-142755,30076.0,South,1120,Georgia,Other,2014-04-09,OFF-PA-10000141,2014-08-09 00:00:00,Standard Class,0.0,2.0492,0.47,2.0,4.36,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Consumer,Paper,4,4.36,0.0
515,United States,Roswell,Christine Sundaresam,CA-2012-142755,30076.0,South,1121,Georgia,Other,2014-04-09,OFF-EN-10004459,2014-08-09 00:00:00,Standard Class,0.0,7.4872,0.49,2.0,15.28,Security-Tint Envelopes,Consumer,Envelopes,4,15.28,0.0
516,United States,Jonesboro,Hunter Lopez,US-2011-147627,72401.0,South,1122,Arkansas,Top 20 Customers,2013-01-20,TEC-PH-10001061,1/26/2013,Standard Class,0.0,181.9818,0.26,7.0,699.93,Apple iPhone 5C,Consumer,Phones,1,699.93,0.0
517,United States,Jonesboro,Hunter Lopez,US-2011-147627,72401.0,South,1123,Arkansas,Top 20 Customers,2013-01-20,OFF-AR-10002375,1/26/2013,Standard Class,0.0,6.6584,0.29,7.0,22.96,Newell 351,Consumer,Art,1,22.96,0.0
518,United States,Jonesboro,Hunter Lopez,US-2011-147627,72401.0,South,1124,Arkansas,Top 20 Customers,2013-01-20,FUR-FU-10003194,1/26/2013,Standard Class,0.0,11.58,0.3,4.0,38.6,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Consumer,Furnishings,1,38.6,0.0
519,United States,Jonesboro,Hunter Lopez,US-2011-147627,72401.0,South,1125,Arkansas,Top 20 Customers,2013-01-20,OFF-AR-10003811,1/26/2013,Standard Class,0.0,1.7901,0.27,3.0,6.63,Newell 327,Consumer,Art,1,6.63,0.0
520,United States,Jonesboro,Hunter Lopez,US-2011-147627,72401.0,South,1126,Arkansas,Top 20 Customers,2013-01-20,OFF-EN-10001539,1/26/2013,Standard Class,0.0,10.9698,0.47,3.0,23.34,Staple envelope,Consumer,Envelopes,1,23.34,0.0
521,United States,Jonesboro,Hunter Lopez,US-2011-147627,72401.0,South,1127,Arkansas,Top 20 Customers,2013-01-20,FUR-CH-10002331,1/26/2013,Standard Class,0.0,224.2674,0.21,3.0,1067.94,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Consumer,Chairs,1,1067.94,0.0
522,United States,Richmond,Pete Armstrong,CA-2012-105970,47374.0,Central,1128,Indiana,Other,2014-02-03,OFF-AR-10003156,2014-07-03 00:00:00,Standard Class,0.0,2.6416,0.26,1.0,10.16,50 Colored Long Pencils,Home Office,Art,2,10.16,0.0
523,United States,Richmond,Pete Armstrong,CA-2012-105970,47374.0,Central,1129,Indiana,Other,2014-02-03,OFF-EN-10001532,2014-07-03 00:00:00,Standard Class,0.0,50.94,0.5,6.0,101.88,Brown Kraft Recycled Envelopes,Home Office,Envelopes,2,101.88,0.0
524,United States,Springfield,Brian Dahlen,CA-2013-112102,22153.0,South,1130,Virginia,Other,2015-04-13,FUR-TA-10004086,4/17/2015,Standard Class,0.0,75.6624,0.22,4.0,343.92,KI Adjustable-Height Table,Consumer,Tables,4,343.92,0.0
525,United States,Springfield,Brian Dahlen,CA-2013-112102,22153.0,South,1131,Virginia,Other,2015-04-13,OFF-PA-10000100,4/17/2015,Standard Class,0.0,20.0851,0.49,1.0,40.99,Xerox 1945,Consumer,Paper,4,40.99,0.0
526,United States,Springfield,Brian Dahlen,CA-2013-112102,22153.0,South,1132,Virginia,Other,2015-04-13,OFF-EN-10002500,4/17/2015,Standard Class,0.0,28.755,0.45,5.0,63.9,Globe Weis Peel & Seel First Class Envelopes,Consumer,Envelopes,4,63.9,0.0
527,United States,Antioch,Greg Guthrie,US-2013-114776,94509.0,West,1133,California,Other,2015-07-12,OFF-PA-10004100,2015-08-12 00:00:00,First Class,0.0,9.3312,0.48,3.0,19.44,Xerox 216,Corporate,Paper,7,19.44,0.0
528,United States,La Porte,Frank Hawley,CA-2013-152170,46350.0,Central,1137,Indiana,Other,2015-11-13,OFF-EN-10002831,11/16/2015,Second Class,0.0,129.384,0.45,8.0,287.52,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",Corporate,Envelopes,11,287.52,0.0
529,United States,La Porte,Frank Hawley,CA-2013-152170,46350.0,Central,1138,Indiana,Other,2015-11-13,OFF-AP-10002350,11/16/2015,Second Class,0.0,10.5504,0.28,2.0,37.68,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Corporate,Appliances,11,37.68,0.0
530,United States,La Porte,Frank Hawley,CA-2013-152170,46350.0,Central,1139,Indiana,Other,2015-11-13,OFF-PA-10001763,11/16/2015,Second Class,0.0,8.991,0.45,2.0,19.98,Xerox 1896,Corporate,Paper,11,19.98,0.0
531,United States,La Porte,Frank Hawley,CA-2013-152170,46350.0,Central,1140,Indiana,Other,2015-11-13,OFF-AR-10003394,11/16/2015,Second Class,0.0,5.5566,0.27,7.0,20.58,Newell 332,Corporate,Art,11,20.58,0.0
532,United States,La Porte,Frank Hawley,CA-2013-152170,46350.0,Central,1141,Indiana,Other,2015-11-13,OFF-BI-10002072,11/16/2015,Second Class,0.0,8.69,0.5,2.0,17.38,Cardinal Slant-D Ring Binders,Corporate,Binders,11,17.38,0.0
533,United States,Los Angeles,Arthur Prichep,CA-2011-146969,90045.0,West,1142,California,Other,2013-09-29,FUR-FU-10004188,2013-03-10 00:00:00,Standard Class,0.0,53.196,0.26,2.0,204.6,Luxo Professional Combination Clamp-On Lamps,Consumer,Furnishings,9,204.6,0.0
534,United States,Los Angeles,Arthur Prichep,CA-2011-146969,90045.0,West,1143,California,Other,2013-09-29,OFF-FA-10001561,2013-03-10 00:00:00,Standard Class,0.0,2.8776,0.33,4.0,8.72,Stockwell Push Pins,Consumer,Fasteners,9,8.72,0.0
535,United States,Los Angeles,Arthur Prichep,CA-2011-146969,90045.0,West,1144,California,Other,2013-09-29,OFF-PA-10002105,2013-03-10 00:00:00,Standard Class,0.0,3.1104,0.48,1.0,6.48,Xerox 223,Consumer,Paper,9,6.48,0.0
536,United States,Los Angeles,Arthur Prichep,CA-2011-146969,90045.0,West,1146,California,Other,2013-09-29,OFF-ST-10004340,2013-03-10 00:00:00,Standard Class,0.0,16.7886,0.27,1.0,62.18,"Fellowes Mobile File Cart, Black",Consumer,Storage,9,62.18,0.0
537,United States,Lansing,Nat Carroll,CA-2012-112452,48911.0,Central,1148,Michigan,Other,2014-04-04,OFF-FA-10000735,2014-04-04 00:00:00,Same Day,0.0,2.628,0.45,2.0,5.84,Staples,Consumer,Fasteners,4,5.84,0.0
538,United States,Lansing,Nat Carroll,CA-2012-112452,48911.0,Central,1149,Michigan,Other,2014-04-04,OFF-BI-10003350,2014-04-04 00:00:00,Same Day,0.0,5.8696,0.46,2.0,12.76,Acco Expandable Hanging Binders,Consumer,Binders,4,12.76,0.0
539,United States,Lansing,Nat Carroll,CA-2012-112452,48911.0,Central,1150,Michigan,Other,2014-04-04,TEC-PH-10000307,2014-04-04 00:00:00,Same Day,0.0,0.438,0.04,1.0,10.95,Shocksock Galaxy S4 Armband,Consumer,Phones,4,10.95,0.0
540,United States,Lansing,Nat Carroll,CA-2012-112452,48911.0,Central,1151,Michigan,Other,2014-04-04,TEC-CO-10004202,2014-04-04 00:00:00,Same Day,0.0,209.993,0.35,2.0,599.98,Brother DCP1000 Digital 3 in 1 Multifunction Machine,Consumer,Copiers,4,599.98,0.0
541,United States,Reno,Kelly Lampkin,CA-2014-160395,89502.0,West,1153,Nevada,Other,2016-01-01,OFF-AR-10003759,2016-07-01 00:00:00,Standard Class,0.0,1.638,0.45,2.0,3.64,"Crayola Anti Dust Chalk, 12/Pack",Corporate,Art,1,3.64,0.0
542,United States,Harrisonburg,Penelope Sewall,CA-2011-136567,22801.0,South,1155,Virginia,Other,2013-12-20,OFF-ST-10004337,12/21/2013,First Class,0.0,0.0,0.0,2.0,122.48,"SAFCO Commercial Wire Shelving, 72h",Home Office,Storage,12,122.48,0.0
